"CUST_NO","CNT_ORDER","QTY","ORDER_AMT","DC_AMT","FOOD_ORDER","FOOD_QTY","FOOD_AMT","FOOD_DC_AMT","SB_ORDER","SB_QTY","SB_AMT","SB_DC_AMT"
"201911361493",,,,,,,,,,,,
"202003217075",,,,,,,,,,,,
"201912408219",,,,,,,,,,,,
"201802529676",1,1,38800,1000,0,,,,0,,,
"202101808805",,,,,,,,,,,,
"202101744123",,,,,,,,,,,,
"201712486134",,,,,,,,,,,,
"201811927722",,,,,,,,,,,,
"202001983535",,,,,,,,,,,,
"202101045622",,,,,,,,,,,,
"201810611011",,,,,,,,,,,,
"202012181464",,,,,,,,,,,,
"201901025500",,,,,,,,,,,,
"202001815988",,,,,,,,,,,,
"201808276472",,,,,,,,,,,,
"202010248597",,,,,,,,,,,,
"202008518294",1,1,38900,1000,0,,,,0,,,
"201905976347",2,2,73820,5880,0,,,,0,,,
"201910094544",,,,,,,,,,,,
"201910731052",,,,,,,,,,,,
"202007464166",,,,,,,,,,,,
"201812681897",,,,,,,,,,,,
"202010405842",,,,,,,,,,,,
"201903555206",,,,,,,,,,,,
"202008903227",,,,,,,,,,,,
"202101112930",,,,,,,,,,,,
"202008840397",,,,,,,,,,,,
"202003533769",,,,,,,,,,,,
"202011165701",,,,,,,,,,,,
"201908675804",,,,,,,,,,,,
"201805894447",,,,,,,,,,,,
"201803809514",,,,,,,,,,,,
"202012323215",,,,,,,,,,,,
"201805882494",,,,,,,,,,,,
"202010404338",,,,,,,,,,,,
"202003361133",,,,,,,,,,,,
"201903642331",,,,,,,,,,,,
"202012635099",,,,,,,,,,,,
"201912181297",,,,,,,,,,,,
"201909668498",,,,,,,,,,,,
"202003371737",,,,,,,,,,,,
"202002073334",,,,,,,,,,,,
"201803783522",,,,,,,,,,,,
"202003175966",,,,,,,,,,,,
"201905057479",,,,,,,,,,,,
"202101422163",,,,,,,,,,,,
"202004569170",,,,,,,,,,,,
"201901187155",,,,,,,,,,,,
"202101044665",,,,,,,,,,,,
"202001014928",,,,,,,,,,,,
"202101784206",,,,,,,,,,,,
"202101964223",,,,,,,,,,,,
"201907269783",,,,,,,,,,,,
"202003630867",,,,,,,,,,,,
"202101109443",1,1,38800,1000,0,,,,0,,,
"202010616365",,,,,,,,,,,,
"201806906887",,,,,,,,,,,,
"202012000200",,,,,,,,,,,,
"201908533250",,,,,,,,,,,,
"202012117504",,,,,,,,,,,,
"202102205037",,,,,,,,,,,,
"202004327662",,,,,,,,,,,,
"202012497729",,,,,,,,,,,,
"201809571984",,,,,,,,,,,,
"201908663352",,,,,,,,,,,,
"201906191422",,,,,,,,,,,,
"202101133607",,,,,,,,,,,,
"202008786783",,,,,,,,,,,,
"201909728169",,,,,,,,,,,,
"201908534903",,,,,,,,,,,,
"202101743081",,,,,,,,,,,,
"202102038698",,,,,,,,,,,,
"202101806135",,,,,,,,,,,,
"202001528763",,,,,,,,,,,,
"201908307521",,,,,,,,,,,,
"202102838359",,,,,,,,,,,,
"202003139207",,,,,,,,,,,,
"202009069664",3,3,126050,19550,2,2,75220,10580,0,,,
"202101097029",,,,,,,,,,,,
"202010405624",,,,,,,,,,,,
"202102838283",,,,,,,,,,,,
"201907237378",,,,,,,,,,,,
"202008888019",,,,,,,,,,,,
"202010878528",,,,,,,,,,,,
"202011037203",,,,,,,,,,,,
"201910070366",,,,,,,,,,,,
"201812116184",,,,,,,,,,,,
"202010266129",,,,,,,,,,,,
"202005879427",,,,,,,,,,,,
"201905848741",,,,,,,,,,,,
"202005129202",,,,,,,,,,,,
"202004464771",,,,,,,,,,,,
"202011015730",,,,,,,,,,,,
"202006428952",,,,,,,,,,,,
"202007923816",,,,,,,,,,,,
"201608494303",,,,,,,,,,,,
"201707177591",,,,,,,,,,,,
"202012276003",,,,,,,,,,,,
"201811839912",,,,,,,,,,,,
"202102037834",,,,,,,,,,,,
"201906980995",,,,,,,,,,,,
"201909773355",,,,,,,,,,,,
"201808150728",,,,,,,,,,,,
"202101109602",,,,,,,,,,,,
"201808253515",1,1,88900,1000,0,,,,0,,,
"202101810979",,,,,,,,,,,,
"201908544779",,,,,,,,,,,,
"201812932848",,,,,,,,,,,,
"202008123134",,,,,,,,,,,,
"202012269109",,,,,,,,,,,,
"202004721886",,,,,,,,,,,,
"201906933777",,,,,,,,,,,,
"202101592631",,,,,,,,,,,,
"202001564505",,,,,,,,,,,,
"202101110937",,,,,,,,,,,,
"202101559617",,,,,,,,,,,,
"202001526763",,,,,,,,,,,,
"201806071778",,,,,,,,,,,,
"202007578711",,,,,,,,,,,,
"202101958227",,,,,,,,,,,,
"202006335929",,,,,,,,,,,,
"202101111129",,,,,,,,,,,,
"202010477384",,,,,,,,,,,,
"202101045929",,,,,,,,,,,,
"201906157066",,,,,,,,,,,,
"201808138242",,,,,,,,,,,,
"201905009874",,,,,,,,,,,,
"202009098579",,,,,,,,,,,,
"201805952188",,,,,,,,,,,,
"201904856366",,,,,,,,,,,,
"202101105284",,,,,,,,,,,,
"202007901875",,,,,,,,,,,,
"202101107533",,,,,,,,,,,,
"201903591636",1,1,88100,10900,0,,,,0,,,
"201812704250",,,,,,,,,,,,
"202002173935",,,,,,,,,,,,
"202102207399",,,,,,,,,,,,
"202012609112",,,,,,,,,,,,
"201911225799",,,,,,,,,,,,
"201910808636",,,,,,,,,,,,
"201908594318",,,,,,,,,,,,
"201806999557",,,,,,,,,,,,
"201807081561",,,,,,,,,,,,
"201906048649",,,,,,,,,,,,
"202003339913",,,,,,,,,,,,
"201810583170",,,,,,,,,,,,
"202101742684",,,,,,,,,,,,
"202004651982",,,,,,,,,,,,
"201804734890",,,,,,,,,,,,
"202101111404",,,,,,,,,,,,
"202101121460",,,,,,,,,,,,
"202002788112",,,,,,,,,,,,
"201902210223",,,,,,,,,,,,
"202002122214",,,,,,,,,,,,
"202003669826",,,,,,,,,,,,
"202007717596",1,1,148000,0,0,,,,0,,,
"202002810185",,,,,,,,,,,,
"201712405571",,,,,,,,,,,,
"202006855775",,,,,,,,,,,,
"201812111860",,,,,,,,,,,,
"202009486119",,,,,,,,,,,,
"202011822344",,,,,,,,,,,,
"201812082915",,,,,,,,,,,,
"202102776726",2,2,105810,25090,1,1,35710,6190,0,,,
"201703871303",,,,,,,,,,,,
"202012505255",,,,,,,,,,,,
"202101426216",,,,,,,,,,,,
"202005690868",,,,,,,,,,,,
"202102756791",,,,,,,,,,,,
"202102838573",,,,,,,,,,,,
"201911107227",,,,,,,,,,,,
"201907287306",,,,,,,,,,,,
"201904616496",,,,,,,,,,,,
"201902271633",,,,,,,,,,,,
"202009402547",,,,,,,,,,,,
"202101837318",,,,,,,,,,,,
"201801563607",,,,,,,,,,,,
"202012548337",,,,,,,,,,,,
"201809439228",,,,,,,,,,,,
"202001547783",,,,,,,,,,,,
"202010739716",,,,,,,,,,,,
"202011040049",,,,,,,,,,,,
"201908525871",,,,,,,,,,,,
"201710285877",,,,,,,,,,,,
"201809411482",,,,,,,,,,,,
"201812811196",,,,,,,,,,,,
"202002038333",,,,,,,,,,,,
"202010595034",,,,,,,,,,,,
"201812806594",,,,,,,,,,,,
"202010279170",,,,,,,,,,,,
"202012215063",,,,,,,,,,,,
"202102150416",,,,,,,,,,,,
"202101097322",,,,,,,,,,,,
"202001036784",,,,,,,,,,,,
"202101783730",,,,,,,,,,,,
"201907466031",,,,,,,,,,,,
"202101020873",,,,,,,,,,,,
"202004386123",1,1,98000,11000,0,,,,0,,,
"202101573026",,,,,,,,,,,,
"202012444465",,,,,,,,,,,,
"201912129079",,,,,,,,,,,,
"201806971357",,,,,,,,,,,,
"201812901870",,,,,,,,,,,,
"202101785064",,,,,,,,,,,,
"202002763990",,,,,,,,,,,,
"201811919974",,,,,,,,,,,,
"201911401828",,,,,,,,,,,,
"202012627514",,,,,,,,,,,,
"202101973855",,,,,,,,,,,,
"202101741910",,,,,,,,,,,,
"202007993210",,,,,,,,,,,,
"201911150954",,,,,,,,,,,,
"201912187509",,,,,,,,,,,,
"202003431232",,,,,,,,,,,,
"201904880091",,,,,,,,,,,,
"201709230805",,,,,,,,,,,,
"201803753239",,,,,,,,,,,,
"202101107199",,,,,,,,,,,,
"202001799242",1,1,38900,1000,1,1,38900,1000,0,,,
"202009598897",,,,,,,,,,,,
"201711405453",,,,,,,,,,,,
"202007611646",,,,,,,,,,,,
"202101808239",,,,,,,,,,,,
"201804830683",,,,,,,,,,,,
"201709284850",1,1,58900,2000,1,1,58900,2000,0,,,
"202101936599",,,,,,,,,,,,
"202012166651",,,,,,,,,,,,
"202006007599",,,,,,,,,,,,
"201811952742",,,,,,,,,,,,
"201912309227",,,,,,,,,,,,
"202007468014",,,,,,,,,,,,
"202101958580",,,,,,,,,,,,
"201908322653",,,,,,,,,,,,
"202004535689",,,,,,,,,,,,
"202012205813",,,,,,,,,,,,
"202003330345",,,,,,,,,,,,
"202101808368",,,,,,,,,,,,
"202102211738",,,,,,,,,,,,
"201806080301",,,,,,,,,,,,
"201908690864",,,,,,,,,,,,
"201912341145",,,,,,,,,,,,
"201812827079",,,,,,,,,,,,
"202101047705",,,,,,,,,,,,
"202101110633",,,,,,,,,,,,
"202005328048",,,,,,,,,,,,
"202012544308",,,,,,,,,,,,
"201804714569",,,,,,,,,,,,
"201811629413",,,,,,,,,,,,
"202101776279",,,,,,,,,,,,
"201812041431",,,,,,,,,,,,
"201802530675",,,,,,,,,,,,
"201811886173",,,,,,,,,,,,
"202010844195",,,,,,,,,,,,
"202007581982",,,,,,,,,,,,
"202004500975",,,,,,,,,,,,
"201909008765",,,,,,,,,,,,
"201807320521",,,,,,,,,,,,
"202002954877",,,,,,,,,,,,
"202010830846",,,,,,,,,,,,
"202008708278",,,,,,,,,,,,
"202102149711",,,,,,,,,,,,
"201801611593",,,,,,,,,,,,
"202101048354",,,,,,,,,,,,
"201909007735",,,,,,,,,,,,
"201909924230",,,,,,,,,,,,
"202102011253",,,,,,,,,,,,
"202003614077",,,,,,,,,,,,
"202102036957",,,,,,,,,,,,
"201901385342",,,,,,,,,,,,
"201812812495",,,,,,,,,,,,
"202012239074",,,,,,,,,,,,
"202007736383",,,,,,,,,,,,
"201901074247",,,,,,,,,,,,
"202005947189",,,,,,,,,,,,
"202101766160",,,,,,,,,,,,
"202101811078",,,,,,,,,,,,
"201806040287",,,,,,,,,,,,
"201610607766",2,2,103000,5900,0,,,,0,,,
"202101133906",,,,,,,,,,,,
"201911260000",,,,,,,,,,,,
"202012659492",,,,,,,,,,,,
"202012682810",,,,,,,,,,,,
"202101133075",,,,,,,,,,,,
"202002059336",,,,,,,,,,,,
"201806892477",,,,,,,,,,,,
"202012633299",,,,,,,,,,,,
"201904615138",,,,,,,,,,,,
"201808274624",,,,,,,,,,,,
"202007802933",3,4,208630,32070,2,3,120530,21170,0,,,
"201904585210",,,,,,,,,,,,
"202003071674",,,,,,,,,,,,
"202011075934",,,,,,,,,,,,
"201703910380",,,,,,,,,,,,
"201702790548",,,,,,,,,,,,
"201812914254",,,,,,,,,,,,
"202012004209",,,,,,,,,,,,
"202001991737",,,,,,,,,,,,
"202101808692",,,,,,,,,,,,
"202003252014",,,,,,,,,,,,
"201705041565",1,1,28800,1000,0,,,,0,,,
"202009507670",,,,,,,,,,,,
"202002963986",1,1,359000,10000,0,,,,0,,,
"202101958629",,,,,,,,,,,,
"202101808365",,,,,,,,,,,,
"202011284876",,,,,,,,,,,,
"201911049765",,,,,,,,,,,,
"201805928459",1,1,9900,0,1,1,9900,0,0,,,
"202006118482",,,,,,,,,,,,
"201910943623",,,,,,,,,,,,
"202002787053",,,,,,,,,,,,
"201810380772",,,,,,,,,,,,
"202003242628",,,,,,,,,,,,
"201909019501",,,,,,,,,,,,
"201906946657",,,,,,,,,,,,
"202102759768",,,,,,,,,,,,
"202002026162",,,,,,,,,,,,
"202101742701",,,,,,,,,,,,
"201812063995",,,,,,,,,,,,
"201809415237",,,,,,,,,,,,
"202101806098",,,,,,,,,,,,
"201906929360",,,,,,,,,,,,
"201907430389",,,,,,,,,,,,
"201905937457",,,,,,,,,,,,
"201809464650",,,,,,,,,,,,
"202101837040",,,,,,,,,,,,
"201809623607",,,,,,,,,,,,
"201910790726",,,,,,,,,,,,
"202012638724",,,,,,,,,,,,
"202010212040",,,,,,,,,,,,
"202008882467",,,,,,,,,,,,
"201907428922",,,,,,,,,,,,
"201804729042",,,,,,,,,,,,
"201905883494",,,,,,,,,,,,
"201809542779",,,,,,,,,,,,
"201811818024",,,,,,,,,,,,
"202006984488",,,,,,,,,,,,
"201910848588",,,,,,,,,,,,
"202102149684",,,,,,,,,,,,
"201908592569",,,,,,,,,,,,
"201810415186",,,,,,,,,,,,
"201904823107",,,,,,,,,,,,
"202101108705",,,,,,,,,,,,
"202009259001",,,,,,,,,,,,
"201905150547",,,,,,,,,,,,
"202002059391",,,,,,,,,,,,
"201710329801",,,,,,,,,,,,
"202012674219",2,2,174810,3990,0,,,,0,,,
"201902464087",,,,,,,,,,,,
"202010757488",,,,,,,,,,,,
"201910822165",,,,,,,,,,,,
"202003312100",,,,,,,,,,,,
"202101744253",,,,,,,,,,,,
"201903553482",,,,,,,,,,,,
"201705023282",,,,,,,,,,,,
"201912494779",,,,,,,,,,,,
"202003481067",,,,,,,,,,,,
"202009422081",,,,,,,,,,,,
"202002610546",,,,,,,,,,,,
"202012680775",,,,,,,,,,,,
"202102979317",,,,,,,,,,,,
"202101044312",,,,,,,,,,,,
"202011208802",,,,,,,,,,,,
"202004366214",,,,,,,,,,,,
"201903530565",,,,,,,,,,,,
"202101106281",,,,,,,,,,,,
"202101807381",,,,,,,,,,,,
"202101108616",,,,,,,,,,,,
"202003524865",,,,,,,,,,,,
"201909935277",1,1,59900,0,1,1,59900,0,0,,,
"202101937919",,,,,,,,,,,,
"201909834194",,,,,,,,,,,,
"202012928496",,,,,,,,,,,,
"201604252192",,,,,,,,,,,,
"202007519807",,,,,,,,,,,,
"202006393231",,,,,,,,,,,,
"201907338986",,,,,,,,,,,,
"202101957561",,,,,,,,,,,,
"201906211800",,,,,,,,,,,,
"201911183638",,,,,,,,,,,,
"201903615918",,,,,,,,,,,,
"201812916509",,,,,,,,,,,,
"202101106124",,,,,,,,,,,,
"201906273454",,,,,,,,,,,,
"202004733141",,,,,,,,,,,,
"201805995368",,,,,,,,,,,,
"201809456679",1,1,59900,0,0,,,,0,,,
"202004697622",,,,,,,,,,,,
"202101742471",,,,,,,,,,,,
"201710324616",,,,,,,,,,,,
"202003234536",,,,,,,,,,,,
"201907481284",,,,,,,,,,,,
"201903767734",,,,,,,,,,,,
"202012677571",,,,,,,,,,,,
"202101108431",,,,,,,,,,,,
"201911064347",,,,,,,,,,,,
"201811760077",,,,,,,,,,,,
"202101810321",,,,,,,,,,,,
"202102207270",,,,,,,,,,,,
"201910853071",,,,,,,,,,,,
"201905990107",,,,,,,,,,,,
"201812990992",,,,,,,,,,,,
"201904726177",,,,,,,,,,,,
"202101047472",,,,,,,,,,,,
"202009169429",,,,,,,,,,,,
"202001762638",,,,,,,,,,,,
"201902438820",,,,,,,,,,,,
"201607442268",,,,,,,,,,,,
"202005965940",,,,,,,,,,,,
"201905156269",,,,,,,,,,,,
"202101047732",,,,,,,,,,,,
"202009556940",,,,,,,,,,,,
"202004829350",,,,,,,,,,,,
"201908306649",,,,,,,,,,,,
"201909694120",,,,,,,,,,,,
"202101808770",,,,,,,,,,,,
"201909816144",,,,,,,,,,,,
"202011387777",,,,,,,,,,,,
"201912391299",,,,,,,,,,,,
"201803781915",,,,,,,,,,,,
"202002018358",,,,,,,,,,,,
"202101809905",,,,,,,,,,,,
"202009583113",,,,,,,,,,,,
"202101109871",,,,,,,,,,,,
"201904577451",,,,,,,,,,,,
"202101743837",,,,,,,,,,,,
"201903577704",,,,,,,,,,,,
"202012421449",,,,,,,,,,,,
"202101959041",,,,,,,,,,,,
"201907358825",,,,,,,,,,,,
"201812782753",,,,,,,,,,,,
"202004291066",,,,,,,,,,,,
"202101045893",,,,,,,,,,,,
"202010806286",,,,,,,,,,,,
"202001917442",,,,,,,,,,,,
"201807228873",,,,,,,,,,,,
"202006213768",2,2,146000,32000,0,,,,0,,,
"201905167821",,,,,,,,,,,,
"202012140990",,,,,,,,,,,,
"202012121513",,,,,,,,,,,,
"201808154824",,,,,,,,,,,,
"202009119495",,,,,,,,,,,,
"202008135158",,,,,,,,,,,,
"201909785996",1,1,40900,0,1,1,40900,0,0,,,
"201905841335",,,,,,,,,,,,
"202102207539",,,,,,,,,,,,
"202006327392",1,1,26900,2000,0,,,,0,,,
"202102038157",1,1,25920,3880,0,,,,0,,,
"202004797514",,,,,,,,,,,,
"202002173057",,,,,,,,,,,,
"201909776732",,,,,,,,,,,,
"201904597654",,,,,,,,,,,,
"201905877568",,,,,,,,,,,,
"201812910783",,,,,,,,,,,,
"201906926998",,,,,,,,,,,,
"201811657786",,,,,,,,,,,,
"202003394637",,,,,,,,,,,,
"201805924677",,,,,,,,,,,,
"202101044842",,,,,,,,,,,,
"201902416677",,,,,,,,,,,,
"201612688267",,,,,,,,,,,,
"201808292401",,,,,,,,,,,,
"202009611178",,,,,,,,,,,,
"202101806092",,,,,,,,,,,,
"202007739704",,,,,,,,,,,,
"202001842553",,,,,,,,,,,,
"202002055185",,,,,,,,,,,,
"202012093363",,,,,,,,,,,,
"201805033701",,,,,,,,,,,,
"202012496642",,,,,,,,,,,,
"202101814422",,,,,,,,,,,,
"202101810977",,,,,,,,,,,,
"202008103398",,,,,,,,,,,,
"202010624379",,,,,,,,,,,,
"202101047359",,,,,,,,,,,,
"202006286351",,,,,,,,,,,,
"201810486334",1,1,61200,17800,0,,,,0,,,
"201910917724",,,,,,,,,,,,
"202101664813",,,,,,,,,,,,
"202102805353",,,,,,,,,,,,
"201801624453",,,,,,,,,,,,
"201804807450",,,,,,,,,,,,
"202101958897",,,,,,,,,,,,
"201606345730",,,,,,,,,,,,
"202006326414",1,1,103300,45700,0,,,,0,,,
"202007977827",,,,,,,,,,,,
"202012584482",,,,,,,,,,,,
"202101762615",,,,,,,,,,,,
"201803820518",,,,,,,,,,,,
"202005935331",,,,,,,,,,,,
"201805980276",,,,,,,,,,,,
"201912584171",,,,,,,,,,,,
"202101807846",,,,,,,,,,,,
"201709294088",,,,,,,,,,,,
"201905932276",,,,,,,,,,,,
"201912333137",,,,,,,,,,,,
"201909644103",1,1,129000,0,0,,,,0,,,
"201806029480",,,,,,,,,,,,
"201911410901",,,,,,,,,,,,
"201911184097",,,,,,,,,,,,
"202101838134",,,,,,,,,,,,
"202102034987",,,,,,,,,,,,
"201903710179",,,,,,,,,,,,
"201812892882",,,,,,,,,,,,
"201911356367",,,,,,,,,,,,
"202101783235",,,,,,,,,,,,
"202101133102",,,,,,,,,,,,
"202101115290",,,,,,,,,,,,
"201907592588",,,,,,,,,,,,
"202004558306",,,,,,,,,,,,
"202012647310",,,,,,,,,,,,
"201908358552",,,,,,,,,,,,
"201902349189",,,,,,,,,,,,
"201803775400",,,,,,,,,,,,
"201902246837",,,,,,,,,,,,
"202101046009",,,,,,,,,,,,
"202101107285",,,,,,,,,,,,
"202012721013",,,,,,,,,,,,
"201908681165",,,,,,,,,,,,
"201910037068",,,,,,,,,,,,
"202006891486",,,,,,,,,,,,
"201808105862",,,,,,,,,,,,
"202004499129",,,,,,,,,,,,
"202006158453",,,,,,,,,,,,
"201910943933",,,,,,,,,,,,
"202012288453",,,,,,,,,,,,
"202101108112",,,,,,,,,,,,
"202012060479",,,,,,,,,,,,
"202010600434",,,,,,,,,,,,
"201901110743",,,,,,,,,,,,
"201811777452",1,2,68600,0,0,,,,0,,,
"202001635029",,,,,,,,,,,,
"202001986340",,,,,,,,,,,,
"201808152328",,,,,,,,,,,,
"202005682679",,,,,,,,,,,,
"201904859924",,,,,,,,,,,,
"201902269361",,,,,,,,,,,,
"201807252364",,,,,,,,,,,,
"201901118471",,,,,,,,,,,,
"202011891325",,,,,,,,,,,,
"202101105267",,,,,,,,,,,,
"202011846358",,,,,,,,,,,,
"201902355999",,,,,,,,,,,,
"201910745627",,,,,,,,,,,,
"202101109743",,,,,,,,,,,,
"201804779874",,,,,,,,,,,,
"201903670172",2,2,253900,2000,0,,,,0,,,
"202101959256",,,,,,,,,,,,
"201809564876",,,,,,,,,,,,
"201708147111",,,,,,,,,,,,
"201905910217",,,,,,,,,,,,
"202101109628",,,,,,,,,,,,
"201906191237",,,,,,,,,,,,
"202012628438",,,,,,,,,,,,
"202007741787",,,,,,,,,,,,
"201910977211",,,,,,,,,,,,
"201911249041",,,,,,,,,,,,
"202012713881",,,,,,,,,,,,
"202002150849",,,,,,,,,,,,
"202009464023",,,,,,,,,,,,
"201710309756",,,,,,,,,,,,
"202009437790",,,,,,,,,,,,
"201909889833",,,,,,,,,,,,
"202012048698",,,,,,,,,,,,
"202007571386",,,,,,,,,,,,
"201905821505",,,,,,,,,,,,
"201912581182",,,,,,,,,,,,
"202101861656",,,,,,,,,,,,
"201904558782",,,,,,,,,,,,
"202102035208",,,,,,,,,,,,
"202102838964",,,,,,,,,,,,
"201811903140",,,,,,,,,,,,
"202009519829",,,,,,,,,,,,
"201808219785",,,,,,,,,,,,
"201906004766",,,,,,,,,,,,
"201912357157",,,,,,,,,,,,
"201906246214",,,,,,,,,,,,
"202102042742",,,,,,,,,,,,
"202008835465",,,,,,,,,,,,
"201804864388",,,,,,,,,,,,
"202102036066",,,,,,,,,,,,
"202006170430",,,,,,,,,,,,
"201901235499",,,,,,,,,,,,
"202101783304",,,,,,,,,,,,
"201802597493",1,1,38900,1000,0,,,,0,,,
"201810401886",,,,,,,,,,,,
"201812988374",,,,,,,,,,,,
"201810557367",,,,,,,,,,,,
"201806949117",,,,,,,,,,,,
"201901339364",,,,,,,,,,,,
"201908552468",,,,,,,,,,,,
"201812949799",,,,,,,,,,,,
"202101076128",,,,,,,,,,,,
"201907409120",1,1,79100,9900,0,,,,0,,,
"202101836826",,,,,,,,,,,,
"201905104067",,,,,,,,,,,,
"202012637468",,,,,,,,,,,,
"202003191995",,,,,,,,,,,,
"201911476789",,,,,,,,,,,,
"202002163195",,,,,,,,,,,,
"201908611319",,,,,,,,,,,,
"201901178660",,,,,,,,,,,,
"202012624346",,,,,,,,,,,,
"202101807889",,,,,,,,,,,,
"202001022129",,,,,,,,,,,,
"202012982921",,,,,,,,,,,,
"201712432560",,,,,,,,,,,,
"202003408475",,,,,,,,,,,,
"202012347446",,,,,,,,,,,,
"202101957216",,,,,,,,,,,,
"201906953621",,,,,,,,,,,,
"202101097854",,,,,,,,,,,,
"201805057603",,,,,,,,,,,,
"202007408278",,,,,,,,,,,,
"202007546829",,,,,,,,,,,,
"201802676341",,,,,,,,,,,,
"201909793315",,,,,,,,,,,,
"202101110352",,,,,,,,,,,,
"202005844008",,,,,,,,,,,,
"201904647723",,,,,,,,,,,,
"202101783954",,,,,,,,,,,,
"201907507850",,,,,,,,,,,,
"202006153339",,,,,,,,,,,,
"201912175252",,,,,,,,,,,,
"202101134048",,,,,,,,,,,,
"202010863395",,,,,,,,,,,,
"201803703370",,,,,,,,,,,,
"202002780936",,,,,,,,,,,,
"202101807366",,,,,,,,,,,,
"202101044305",,,,,,,,,,,,
"201909688498",1,1,98000,1000,0,,,,0,,,
"201905190667",,,,,,,,,,,,
"202005146676",,,,,,,,,,,,
"202102992609",,,,,,,,,,,,
"201807345455",,,,,,,,,,,,
"201902181618",,,,,,,,,,,,
"202012120706",,,,,,,,,,,,
"202101810750",,,,,,,,,,,,
"202010564561",,,,,,,,,,,,
"201912253841",,,,,,,,,,,,
"202003532075",,,,,,,,,,,,
"202006227448",,,,,,,,,,,,
"202008962602",,,,,,,,,,,,
"202012632955",,,,,,,,,,,,
"201907620857",,,,,,,,,,,,
"201906072620",,,,,,,,,,,,
"202012677694",,,,,,,,,,,,
"202102838114",,,,,,,,,,,,
"202008042546",,,,,,,,,,,,
"202010899294",,,,,,,,,,,,
"201905962848",,,,,,,,,,,,
"202012443888",,,,,,,,,,,,
"202006117492",,,,,,,,,,,,
"202007777209",,,,,,,,,,,,
"202101836899",,,,,,,,,,,,
"202102037379",,,,,,,,,,,,
"201811878828",,,,,,,,,,,,
"201905885933",,,,,,,,,,,,
"202012696032",,,,,,,,,,,,
"201904856051",1,1,53810,7090,1,1,53810,7090,0,,,
